,Adverse Event,GroupBy,Count
26071,Calcinosis,NOVARTIS,0
26072,Calcinosis,JOHNSON AND JOHNSON,0
26073,Calcinosis,AUROBINDO,0
26074,Calcinosis,APOTEX,1
26075,Calcinosis,VIIV,0
26076,Calcinosis,GLAXOSMITHKLINE,0
26077,Calcinosis,MALLINCKRODT,0
26078,Calcinosis,MYLAN,0
26079,Calcinosis,PERRIGO,0
26080,Calcinosis,B BRAUN,0
26081,Calcinosis,FDA-CTU,0
26082,Calcinosis,FRESENIUS KABI,0
26083,Calcinosis,BAXTER,0
26084,Calcinosis,GRANULES INDIA,0
26085,Calcinosis,ASPIRO PHARMA,0
26086,Calcinosis,LEO PHARM,0
26087,Calcinosis,EMCURE,0
26088,Calcinosis,DEXCEL,0
26089,Calcinosis,TARO,0
26090,Calcinosis,MARKSANS,0
26091,Calcinosis,RISING PHARMACEUTICALS,0
26092,Calcinosis,ZYDUS PHARM,0
26093,Calcinosis,PRINSTON PHARMACEUTICAL,0
26094,Calcinosis,CIPLA,0
26095,Calcinosis,TEVA,0
26096,Calcinosis,LEUCADIA PHARMACEUTICALS,0
26097,Calcinosis,BIONPHARMA,0
26098,Calcinosis,VALU MERCHANDISERS COMPANY,0
26099,Calcinosis,FAMILY DOLLAR,0
26100,Osteolysis,RANBAXY,1
26101,Osteolysis,NOVARTIS,0
26102,Osteolysis,JOHNSON AND JOHNSON,0
26103,Osteolysis,AUROBINDO,0
26104,Osteolysis,APOTEX,0
26105,Osteolysis,VIIV,0
26106,Osteolysis,GLAXOSMITHKLINE,0
26107,Osteolysis,MALLINCKRODT,0
26108,Osteolysis,MYLAN,0
26109,Osteolysis,PERRIGO,0
26110,Osteolysis,B BRAUN,0
26111,Osteolysis,FDA-CTU,0
26112,Osteolysis,FRESENIUS KABI,0
26113,Osteolysis,BAXTER,0
26114,Osteolysis,GRANULES INDIA,0
26115,Osteolysis,ASPIRO PHARMA,0
26116,Osteolysis,LEO PHARM,0
26117,Osteolysis,EMCURE,0
26118,Osteolysis,DEXCEL,0
26119,Osteolysis,TARO,0
26120,Osteolysis,MARKSANS,0
26121,Osteolysis,RISING PHARMACEUTICALS,0
26122,Osteolysis,ZYDUS PHARM,0
26123,Osteolysis,PRINSTON PHARMACEUTICAL,0
26124,Osteolysis,CIPLA,0
26125,Osteolysis,TEVA,0
26126,Osteolysis,LEUCADIA PHARMACEUTICALS,0
26127,Osteolysis,BIONPHARMA,0
26128,Osteolysis,VALU MERCHANDISERS COMPANY,0
26129,Osteolysis,FAMILY DOLLAR,0
26130,Raynaud's phenomenon,RANBAXY,2
26131,Raynaud's phenomenon,NOVARTIS,0
26132,Raynaud's phenomenon,JOHNSON AND JOHNSON,1
26133,Raynaud's phenomenon,AUROBINDO,0
26134,Raynaud's phenomenon,APOTEX,2
26135,Raynaud's phenomenon,VIIV,0
26136,Raynaud's phenomenon,GLAXOSMITHKLINE,0
26137,Raynaud's phenomenon,MALLINCKRODT,0
26138,Raynaud's phenomenon,MYLAN,0
26139,Raynaud's phenomenon,PERRIGO,0
26140,Raynaud's phenomenon,B BRAUN,0
26141,Raynaud's phenomenon,FDA-CTU,0
26142,Raynaud's phenomenon,FRESENIUS KABI,0
26143,Raynaud's phenomenon,BAXTER,0
26144,Raynaud's phenomenon,GRANULES INDIA,0
26145,Raynaud's phenomenon,ASPIRO PHARMA,0
26146,Raynaud's phenomenon,LEO PHARM,0
26147,Raynaud's phenomenon,EMCURE,0
26148,Raynaud's phenomenon,DEXCEL,0
26149,Raynaud's phenomenon,TARO,0
26150,Raynaud's phenomenon,MARKSANS,0
26151,Raynaud's phenomenon,RISING PHARMACEUTICALS,0
26152,Raynaud's phenomenon,ZYDUS PHARM,0
26153,Raynaud's phenomenon,PRINSTON PHARMACEUTICAL,0
26154,Raynaud's phenomenon,CIPLA,0
26155,Raynaud's phenomenon,TEVA,0
26156,Raynaud's phenomenon,LEUCADIA PHARMACEUTICALS,0
26157,Raynaud's phenomenon,BIONPHARMA,0
26158,Raynaud's phenomenon,VALU MERCHANDISERS COMPANY,0
26159,Raynaud's phenomenon,FAMILY DOLLAR,0
26160,Haematotoxicity,RANBAXY,0
26161,Haematotoxicity,NOVARTIS,0
26162,Haematotoxicity,JOHNSON AND JOHNSON,1
26163,Haematotoxicity,AUROBINDO,0
26164,Haematotoxicity,APOTEX,0
26165,Haematotoxicity,VIIV,0
26166,Haematotoxicity,GLAXOSMITHKLINE,0
26167,Haematotoxicity,MALLINCKRODT,0
26168,Haematotoxicity,MYLAN,0
26169,Haematotoxicity,PERRIGO,0
26170,Haematotoxicity,B BRAUN,0
26171,Haematotoxicity,FDA-CTU,0
26172,Haematotoxicity,FRESENIUS KABI,0
26173,Haematotoxicity,BAXTER,0
26174,Haematotoxicity,GRANULES INDIA,0
26175,Haematotoxicity,ASPIRO PHARMA,0
26176,Haematotoxicity,LEO PHARM,0
26177,Haematotoxicity,EMCURE,0
26178,Haematotoxicity,DEXCEL,0
26179,Haematotoxicity,TARO,0
26180,Haematotoxicity,MARKSANS,0
26181,Haematotoxicity,RISING PHARMACEUTICALS,0
26182,Haematotoxicity,ZYDUS PHARM,0
26183,Haematotoxicity,PRINSTON PHARMACEUTICAL,0
26184,Haematotoxicity,CIPLA,0
26185,Haematotoxicity,TEVA,0
26186,Haematotoxicity,LEUCADIA PHARMACEUTICALS,0
26187,Haematotoxicity,BIONPHARMA,0
26188,Haematotoxicity,VALU MERCHANDISERS COMPANY,0
26189,Haematotoxicity,FAMILY DOLLAR,0
26190,Haemolysis,RANBAXY,4
26191,Haemolysis,NOVARTIS,1
26192,Haemolysis,JOHNSON AND JOHNSON,1
26193,Haemolysis,AUROBINDO,1
26194,Haemolysis,APOTEX,1
26195,Haemolysis,VIIV,0
26196,Haemolysis,GLAXOSMITHKLINE,0
26197,Haemolysis,MALLINCKRODT,0
26198,Haemolysis,MYLAN,0
26199,Haemolysis,PERRIGO,0
26200,Haemolysis,B BRAUN,0
26201,Haemolysis,FDA-CTU,0
26202,Haemolysis,FRESENIUS KABI,0
26203,Haemolysis,BAXTER,0
26204,Haemolysis,GRANULES INDIA,0
26205,Haemolysis,ASPIRO PHARMA,0
26206,Haemolysis,LEO PHARM,0
26207,Haemolysis,EMCURE,0
26208,Haemolysis,DEXCEL,0
26209,Haemolysis,TARO,0
26210,Haemolysis,MARKSANS,0
26211,Haemolysis,RISING PHARMACEUTICALS,0
26212,Haemolysis,ZYDUS PHARM,0
26213,Haemolysis,PRINSTON PHARMACEUTICAL,0
26214,Haemolysis,CIPLA,0
26215,Haemolysis,TEVA,0
26216,Haemolysis,LEUCADIA PHARMACEUTICALS,0
26217,Haemolysis,BIONPHARMA,0
26218,Haemolysis,VALU MERCHANDISERS COMPANY,0
26219,Haemolysis,FAMILY DOLLAR,0
26220,Acidosis hyperchloraemic,RANBAXY,0
26221,Acidosis hyperchloraemic,NOVARTIS,0
26222,Acidosis hyperchloraemic,JOHNSON AND JOHNSON,3
26223,Acidosis hyperchloraemic,AUROBINDO,1
26224,Acidosis hyperchloraemic,APOTEX,0
26225,Acidosis hyperchloraemic,VIIV,0
26226,Acidosis hyperchloraemic,GLAXOSMITHKLINE,0
26227,Acidosis hyperchloraemic,MALLINCKRODT,0
26228,Acidosis hyperchloraemic,MYLAN,1
26229,Acidosis hyperchloraemic,PERRIGO,1
26230,Acidosis hyperchloraemic,B BRAUN,0
26231,Acidosis hyperchloraemic,FDA-CTU,0
26232,Acidosis hyperchloraemic,FRESENIUS KABI,0
26233,Acidosis hyperchloraemic,BAXTER,0
26234,Acidosis hyperchloraemic,GRANULES INDIA,0
26235,Acidosis hyperchloraemic,ASPIRO PHARMA,0
26236,Acidosis hyperchloraemic,LEO PHARM,0
26237,Acidosis hyperchloraemic,EMCURE,0
26238,Acidosis hyperchloraemic,DEXCEL,0
26239,Acidosis hyperchloraemic,TARO,0
26240,Acidosis hyperchloraemic,MARKSANS,0
26241,Acidosis hyperchloraemic,RISING PHARMACEUTICALS,0
26242,Acidosis hyperchloraemic,ZYDUS PHARM,0
26243,Acidosis hyperchloraemic,PRINSTON PHARMACEUTICAL,0
26244,Acidosis hyperchloraemic,CIPLA,0
26245,Acidosis hyperchloraemic,TEVA,0
26246,Acidosis hyperchloraemic,LEUCADIA PHARMACEUTICALS,0
26247,Acidosis hyperchloraemic,BIONPHARMA,0
26248,Acidosis hyperchloraemic,VALU MERCHANDISERS COMPANY,0
26249,Acidosis hyperchloraemic,FAMILY DOLLAR,0
26250,Hypoalbuminaemia,RANBAXY,0
26251,Hypoalbuminaemia,NOVARTIS,0
26252,Hypoalbuminaemia,JOHNSON AND JOHNSON,0
26253,Hypoalbuminaemia,AUROBINDO,0
26254,Hypoalbuminaemia,APOTEX,0
26255,Hypoalbuminaemia,VIIV,0
26256,Hypoalbuminaemia,GLAXOSMITHKLINE,0
26257,Hypoalbuminaemia,MALLINCKRODT,0
26258,Hypoalbuminaemia,MYLAN,1
26259,Hypoalbuminaemia,PERRIGO,0
26260,Hypoalbuminaemia,B BRAUN,0
26261,Hypoalbuminaemia,FDA-CTU,0
26262,Hypoalbuminaemia,FRESENIUS KABI,0
26263,Hypoalbuminaemia,BAXTER,0
26264,Hypoalbuminaemia,GRANULES INDIA,0
26265,Hypoalbuminaemia,ASPIRO PHARMA,0
26266,Hypoalbuminaemia,LEO PHARM,0
26267,Hypoalbuminaemia,EMCURE,0
26268,Hypoalbuminaemia,DEXCEL,0
26269,Hypoalbuminaemia,TARO,0
26270,Hypoalbuminaemia,MARKSANS,0
26271,Hypoalbuminaemia,RISING PHARMACEUTICALS,0
26272,Hypoalbuminaemia,ZYDUS PHARM,0
26273,Hypoalbuminaemia,PRINSTON PHARMACEUTICAL,0
26274,Hypoalbuminaemia,CIPLA,0
26275,Hypoalbuminaemia,TEVA,0
26276,Hypoalbuminaemia,LEUCADIA PHARMACEUTICALS,0
26277,Hypoalbuminaemia,BIONPHARMA,0
26278,Hypoalbuminaemia,VALU MERCHANDISERS COMPANY,0
26279,Hypoalbuminaemia,FAMILY DOLLAR,0
26280,Therapeutic product effect delayed,RANBAXY,0
26281,Therapeutic product effect delayed,NOVARTIS,1
26282,Therapeutic product effect delayed,JOHNSON AND JOHNSON,3
26283,Therapeutic product effect delayed,AUROBINDO,1
26284,Therapeutic product effect delayed,APOTEX,0
26285,Therapeutic product effect delayed,VIIV,0
26286,Therapeutic product effect delayed,GLAXOSMITHKLINE,0
26287,Therapeutic product effect delayed,MALLINCKRODT,0
26288,Therapeutic product effect delayed,MYLAN,0
26289,Therapeutic product effect delayed,PERRIGO,1
26290,Therapeutic product effect delayed,B BRAUN,0
26291,Therapeutic product effect delayed,FDA-CTU,0
26292,Therapeutic product effect delayed,FRESENIUS KABI,0
26293,Therapeutic product effect delayed,BAXTER,0
26294,Therapeutic product effect delayed,GRANULES INDIA,0
26295,Therapeutic product effect delayed,ASPIRO PHARMA,0
26296,Therapeutic product effect delayed,LEO PHARM,0
26297,Therapeutic product effect delayed,EMCURE,0
26298,Therapeutic product effect delayed,DEXCEL,0
26299,Therapeutic product effect delayed,TARO,0
26300,Therapeutic product effect delayed,MARKSANS,0
26301,Therapeutic product effect delayed,RISING PHARMACEUTICALS,0
26302,Therapeutic product effect delayed,ZYDUS PHARM,0
26303,Therapeutic product effect delayed,PRINSTON PHARMACEUTICAL,0
26304,Therapeutic product effect delayed,CIPLA,0
26305,Therapeutic product effect delayed,TEVA,0
26306,Therapeutic product effect delayed,LEUCADIA PHARMACEUTICALS,0
26307,Therapeutic product effect delayed,BIONPHARMA,0
26308,Therapeutic product effect delayed,VALU MERCHANDISERS COMPANY,0
26309,Therapeutic product effect delayed,FAMILY DOLLAR,0
26310,Cardiac disorder,RANBAXY,0
26311,Cardiac disorder,NOVARTIS,0
26312,Cardiac disorder,JOHNSON AND JOHNSON,3
26313,Cardiac disorder,AUROBINDO,0
26314,Cardiac disorder,APOTEX,1
26315,Cardiac disorder,VIIV,0
26316,Cardiac disorder,GLAXOSMITHKLINE,0
26317,Cardiac disorder,MALLINCKRODT,0
26318,Cardiac disorder,MYLAN,0
26319,Cardiac disorder,PERRIGO,0
26320,Cardiac disorder,B BRAUN,0
26321,Cardiac disorder,FDA-CTU,0
26322,Cardiac disorder,FRESENIUS KABI,0
26323,Cardiac disorder,BAXTER,0
26324,Cardiac disorder,GRANULES INDIA,0
26325,Cardiac disorder,ASPIRO PHARMA,0
26326,Cardiac disorder,LEO PHARM,0
26327,Cardiac disorder,EMCURE,0
26328,Cardiac disorder,DEXCEL,0
26329,Cardiac disorder,TARO,0
26330,Cardiac disorder,MARKSANS,0
26331,Cardiac disorder,RISING PHARMACEUTICALS,0
26332,Cardiac disorder,ZYDUS PHARM,0
26333,Cardiac disorder,PRINSTON PHARMACEUTICAL,0
26334,Cardiac disorder,CIPLA,0
26335,Cardiac disorder,TEVA,0
26336,Cardiac disorder,LEUCADIA PHARMACEUTICALS,0
26337,Cardiac disorder,BIONPHARMA,0
26338,Cardiac disorder,VALU MERCHANDISERS COMPANY,0
26339,Cardiac disorder,FAMILY DOLLAR,0
26340,Product contamination microbial,RANBAXY,0
26341,Product contamination microbial,NOVARTIS,0
26342,Product contamination microbial,JOHNSON AND JOHNSON,1
26343,Product contamination microbial,AUROBINDO,0
26344,Product contamination microbial,APOTEX,0
26345,Product contamination microbial,VIIV,0
26346,Product contamination microbial,GLAXOSMITHKLINE,0
26347,Product contamination microbial,MALLINCKRODT,0
26348,Product contamination microbial,MYLAN,0
26349,Product contamination microbial,PERRIGO,0
26350,Product contamination microbial,B BRAUN,0
26351,Product contamination microbial,FDA-CTU,0
26352,Product contamination microbial,FRESENIUS KABI,0
26353,Product contamination microbial,BAXTER,0
26354,Product contamination microbial,GRANULES INDIA,0
26355,Product contamination microbial,ASPIRO PHARMA,0
26356,Product contamination microbial,LEO PHARM,0
26357,Product contamination microbial,EMCURE,0
26358,Product contamination microbial,DEXCEL,0
26359,Product contamination microbial,TARO,0
26360,Product contamination microbial,MARKSANS,0
26361,Product contamination microbial,RISING PHARMACEUTICALS,0
26362,Product contamination microbial,ZYDUS PHARM,0
26363,Product contamination microbial,PRINSTON PHARMACEUTICAL,0
26364,Product contamination microbial,CIPLA,0
26365,Product contamination microbial,TEVA,0
26366,Product contamination microbial,LEUCADIA PHARMACEUTICALS,0
26367,Product contamination microbial,BIONPHARMA,0
26368,Product contamination microbial,VALU MERCHANDISERS COMPANY,0
26369,Product contamination microbial,FAMILY DOLLAR,0
26370,Pyroglutamate increased,RANBAXY,0
26371,Pyroglutamate increased,NOVARTIS,1
26372,Pyroglutamate increased,JOHNSON AND JOHNSON,1
26373,Pyroglutamate increased,AUROBINDO,1
26374,Pyroglutamate increased,APOTEX,0
26375,Pyroglutamate increased,VIIV,0
26376,Pyroglutamate increased,GLAXOSMITHKLINE,0
26377,Pyroglutamate increased,MALLINCKRODT,0
26378,Pyroglutamate increased,MYLAN,2
26379,Pyroglutamate increased,PERRIGO,0
26380,Pyroglutamate increased,B BRAUN,0
26381,Pyroglutamate increased,FDA-CTU,0
26382,Pyroglutamate increased,FRESENIUS KABI,0
26383,Pyroglutamate increased,BAXTER,0
26384,Pyroglutamate increased,GRANULES INDIA,1
26385,Pyroglutamate increased,ASPIRO PHARMA,0
26386,Pyroglutamate increased,LEO PHARM,0
26387,Pyroglutamate increased,EMCURE,0
26388,Pyroglutamate increased,DEXCEL,0
26389,Pyroglutamate increased,TARO,0
26390,Pyroglutamate increased,MARKSANS,0
26391,Pyroglutamate increased,RISING PHARMACEUTICALS,0
26392,Pyroglutamate increased,ZYDUS PHARM,0
26393,Pyroglutamate increased,PRINSTON PHARMACEUTICAL,0
26394,Pyroglutamate increased,CIPLA,0
26395,Pyroglutamate increased,TEVA,0
26396,Pyroglutamate increased,LEUCADIA PHARMACEUTICALS,0
26397,Pyroglutamate increased,BIONPHARMA,0
26398,Pyroglutamate increased,VALU MERCHANDISERS COMPANY,0
26399,Pyroglutamate increased,FAMILY DOLLAR,0
26400,Blood pH decreased,RANBAXY,0
26401,Blood pH decreased,NOVARTIS,0
26402,Blood pH decreased,JOHNSON AND JOHNSON,7
26403,Blood pH decreased,AUROBINDO,1
26404,Blood pH decreased,APOTEX,0
26405,Blood pH decreased,VIIV,0
26406,Blood pH decreased,GLAXOSMITHKLINE,0
26407,Blood pH decreased,MALLINCKRODT,0
26408,Blood pH decreased,MYLAN,0
26409,Blood pH decreased,PERRIGO,1
26410,Blood pH decreased,B BRAUN,0
26411,Blood pH decreased,FDA-CTU,0
26412,Blood pH decreased,FRESENIUS KABI,0
26413,Blood pH decreased,BAXTER,0
26414,Blood pH decreased,GRANULES INDIA,0
26415,Blood pH decreased,ASPIRO PHARMA,0
26416,Blood pH decreased,LEO PHARM,0
26417,Blood pH decreased,EMCURE,0
26418,Blood pH decreased,DEXCEL,0
26419,Blood pH decreased,TARO,0
26420,Blood pH decreased,MARKSANS,0
26421,Blood pH decreased,RISING PHARMACEUTICALS,0
26422,Blood pH decreased,ZYDUS PHARM,0
26423,Blood pH decreased,PRINSTON PHARMACEUTICAL,0
26424,Blood pH decreased,CIPLA,0
26425,Blood pH decreased,TEVA,0
26426,Blood pH decreased,LEUCADIA PHARMACEUTICALS,0
26427,Blood pH decreased,BIONPHARMA,0
26428,Blood pH decreased,VALU MERCHANDISERS COMPANY,0
26429,Blood pH decreased,FAMILY DOLLAR,0
26430,Drug resistance,RANBAXY,1
26431,Drug resistance,NOVARTIS,0
26432,Drug resistance,JOHNSON AND JOHNSON,0
26433,Drug resistance,AUROBINDO,0
26434,Drug resistance,APOTEX,0
26435,Drug resistance,VIIV,0
26436,Drug resistance,GLAXOSMITHKLINE,0
26437,Drug resistance,MALLINCKRODT,0
26438,Drug resistance,MYLAN,0
26439,Drug resistance,PERRIGO,0
26440,Drug resistance,B BRAUN,0
26441,Drug resistance,FDA-CTU,0
26442,Drug resistance,FRESENIUS KABI,0
26443,Drug resistance,BAXTER,0
26444,Drug resistance,GRANULES INDIA,0
26445,Drug resistance,ASPIRO PHARMA,0
26446,Drug resistance,LEO PHARM,0
26447,Drug resistance,EMCURE,0
26448,Drug resistance,DEXCEL,0
26449,Drug resistance,TARO,0
26450,Drug resistance,MARKSANS,0
26451,Drug resistance,RISING PHARMACEUTICALS,0
26452,Drug resistance,ZYDUS PHARM,0
26453,Drug resistance,PRINSTON PHARMACEUTICAL,0
26454,Drug resistance,CIPLA,0
26455,Drug resistance,TEVA,0
26456,Drug resistance,LEUCADIA PHARMACEUTICALS,0
26457,Drug resistance,BIONPHARMA,0
26458,Drug resistance,VALU MERCHANDISERS COMPANY,0
26459,Drug resistance,FAMILY DOLLAR,0
26460,Exposure to toxic agent,RANBAXY,0
26461,Exposure to toxic agent,NOVARTIS,0
26462,Exposure to toxic agent,JOHNSON AND JOHNSON,0
26463,Exposure to toxic agent,AUROBINDO,0
26464,Exposure to toxic agent,APOTEX,0
26465,Exposure to toxic agent,VIIV,0
26466,Exposure to toxic agent,GLAXOSMITHKLINE,0
26467,Exposure to toxic agent,MALLINCKRODT,0
26468,Exposure to toxic agent,MYLAN,0
26469,Exposure to toxic agent,PERRIGO,252
26470,Exposure to toxic agent,B BRAUN,0
26471,Exposure to toxic agent,FDA-CTU,0
26472,Exposure to toxic agent,FRESENIUS KABI,0
26473,Exposure to toxic agent,BAXTER,0
26474,Exposure to toxic agent,GRANULES INDIA,0
26475,Exposure to toxic agent,ASPIRO PHARMA,0
26476,Exposure to toxic agent,LEO PHARM,0
26477,Exposure to toxic agent,EMCURE,0
26478,Exposure to toxic agent,DEXCEL,0
26479,Exposure to toxic agent,TARO,0
26480,Exposure to toxic agent,MARKSANS,0
26481,Exposure to toxic agent,RISING PHARMACEUTICALS,0
26482,Exposure to toxic agent,ZYDUS PHARM,0
26483,Exposure to toxic agent,PRINSTON PHARMACEUTICAL,0
26484,Exposure to toxic agent,CIPLA,0
26485,Exposure to toxic agent,TEVA,0
26486,Exposure to toxic agent,LEUCADIA PHARMACEUTICALS,0
26487,Exposure to toxic agent,BIONPHARMA,0
26488,Exposure to toxic agent,VALU MERCHANDISERS COMPANY,0
26489,Exposure to toxic agent,FAMILY DOLLAR,0
26490,Liver function test increased,RANBAXY,0
26491,Liver function test increased,NOVARTIS,0
26492,Liver function test increased,JOHNSON AND JOHNSON,2
26493,Liver function test increased,AUROBINDO,0
26494,Liver function test increased,APOTEX,0
26495,Liver function test increased,VIIV,0
26496,Liver function test increased,GLAXOSMITHKLINE,1
26497,Liver function test increased,MALLINCKRODT,0
26498,Liver function test increased,MYLAN,0
26499,Liver function test increased,PERRIGO,0
26500,Liver function test increased,B BRAUN,0
26501,Liver function test increased,FDA-CTU,0
26502,Liver function test increased,FRESENIUS KABI,0
26503,Liver function test increased,BAXTER,0
26504,Liver function test increased,GRANULES INDIA,0
26505,Liver function test increased,ASPIRO PHARMA,0
26506,Liver function test increased,LEO PHARM,0
26507,Liver function test increased,EMCURE,0
26508,Liver function test increased,DEXCEL,0
26509,Liver function test increased,TARO,0
26510,Liver function test increased,MARKSANS,0
26511,Liver function test increased,RISING PHARMACEUTICALS,0
26512,Liver function test increased,ZYDUS PHARM,0
26513,Liver function test increased,PRINSTON PHARMACEUTICAL,0
26514,Liver function test increased,CIPLA,0
26515,Liver function test increased,TEVA,0
26516,Liver function test increased,LEUCADIA PHARMACEUTICALS,0
26517,Liver function test increased,BIONPHARMA,0
26518,Liver function test increased,VALU MERCHANDISERS COMPANY,0
26519,Liver function test increased,FAMILY DOLLAR,0
26520,Macular degeneration,RANBAXY,0
26521,Macular degeneration,NOVARTIS,0
26522,Macular degeneration,JOHNSON AND JOHNSON,0
26523,Macular degeneration,AUROBINDO,0
26524,Macular degeneration,APOTEX,0
26525,Macular degeneration,VIIV,0
26526,Macular degeneration,GLAXOSMITHKLINE,1
26527,Macular degeneration,MALLINCKRODT,0
26528,Macular degeneration,MYLAN,0
26529,Macular degeneration,PERRIGO,0
26530,Macular degeneration,B BRAUN,2
26531,Macular degeneration,FDA-CTU,0
26532,Macular degeneration,FRESENIUS KABI,0
26533,Macular degeneration,BAXTER,0
26534,Macular degeneration,GRANULES INDIA,0
26535,Macular degeneration,ASPIRO PHARMA,0
26536,Macular degeneration,LEO PHARM,0
26537,Macular degeneration,EMCURE,0
26538,Macular degeneration,DEXCEL,0
26539,Macular degeneration,TARO,0
26540,Macular degeneration,MARKSANS,0
26541,Macular degeneration,RISING PHARMACEUTICALS,0
26542,Macular degeneration,ZYDUS PHARM,0
26543,Macular degeneration,PRINSTON PHARMACEUTICAL,0
26544,Macular degeneration,CIPLA,0
26545,Macular degeneration,TEVA,0
26546,Macular degeneration,LEUCADIA PHARMACEUTICALS,0
26547,Macular degeneration,BIONPHARMA,0
26548,Macular degeneration,VALU MERCHANDISERS COMPANY,0
26549,Macular degeneration,FAMILY DOLLAR,0
26550,Malnutrition,RANBAXY,0
26551,Malnutrition,NOVARTIS,0
26552,Malnutrition,JOHNSON AND JOHNSON,0
26553,Malnutrition,AUROBINDO,0
26554,Malnutrition,APOTEX,0
26555,Malnutrition,VIIV,0
26556,Malnutrition,GLAXOSMITHKLINE,0
26557,Malnutrition,MALLINCKRODT,0
26558,Malnutrition,MYLAN,0
26559,Malnutrition,PERRIGO,1
26560,Malnutrition,B BRAUN,0
26561,Malnutrition,FDA-CTU,0
26562,Malnutrition,FRESENIUS KABI,0
26563,Malnutrition,BAXTER,0
26564,Malnutrition,GRANULES INDIA,0
26565,Malnutrition,ASPIRO PHARMA,0
26566,Malnutrition,LEO PHARM,0
26567,Malnutrition,EMCURE,0
26568,Malnutrition,DEXCEL,0
26569,Malnutrition,TARO,0
26570,Malnutrition,MARKSANS,0
26571,Malnutrition,RISING PHARMACEUTICALS,0
26572,Malnutrition,ZYDUS PHARM,0
26573,Malnutrition,PRINSTON PHARMACEUTICAL,0
26574,Malnutrition,CIPLA,0
26575,Malnutrition,TEVA,0
26576,Malnutrition,LEUCADIA PHARMACEUTICALS,0
26577,Malnutrition,BIONPHARMA,0
26578,Malnutrition,VALU MERCHANDISERS COMPANY,0
26579,Malnutrition,FAMILY DOLLAR,0
26580,Choking,RANBAXY,0
26581,Choking,NOVARTIS,2
26582,Choking,JOHNSON AND JOHNSON,2
26583,Choking,AUROBINDO,3
26584,Choking,APOTEX,0
26585,Choking,VIIV,0
26586,Choking,GLAXOSMITHKLINE,0
26587,Choking,MALLINCKRODT,0
26588,Choking,MYLAN,1
26589,Choking,PERRIGO,0
26590,Choking,B BRAUN,0
26591,Choking,FDA-CTU,1
26592,Choking,FRESENIUS KABI,1
26593,Choking,BAXTER,0
26594,Choking,GRANULES INDIA,0
26595,Choking,ASPIRO PHARMA,0
26596,Choking,LEO PHARM,0
26597,Choking,EMCURE,0
26598,Choking,DEXCEL,0
26599,Choking,TARO,0
26600,Choking,MARKSANS,0
26601,Choking,RISING PHARMACEUTICALS,0
26602,Choking,ZYDUS PHARM,0
26603,Choking,PRINSTON PHARMACEUTICAL,0
26604,Choking,CIPLA,0
26605,Choking,TEVA,0
26606,Choking,LEUCADIA PHARMACEUTICALS,0
26607,Choking,BIONPHARMA,0
26608,Choking,VALU MERCHANDISERS COMPANY,0
26609,Choking,FAMILY DOLLAR,0
